GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,EST_VC11,MOE_VC11,EST_VC12,MOE_VC12,EST_VC13,MOE_VC13,EST_VC15,MOE_VC15,EST_VC16,MOE_VC16,EST_VC17,MOE_VC17,EST_VC18,MOE_VC18,EST_VC19,MOE_VC19,EST_VC20,MOE_VC20,EST_VC21,MOE_VC21,EST_VC22,MOE_VC22,EST_VC23,MOE_VC23,EST_VC25,MOE_VC25,EST_VC32,MOE_VC32,EST_VC33,MOE_VC33,EST_VC34,MOE_VC34,EST_VC36,MOE_VC36,EST_VC37,MOE_VC37,EST_VC38,MOE_VC38,EST_VC40,MOE_VC40,EST_VC41,MOE_VC41,EST_VC42,MOE_VC42,EST_VC44,MOE_VC44,EST_VC45,MOE_VC45,EST_VC46,MOE_VC46,EST_VC48,MOE_VC48,EST_VC49,MOE_VC49,EST_VC50,MOE_VC50,EST_VC123,MOE_VC123,EST_VC124,MOE_VC124,EST_VC125,MOE_VC125,EST_VC126,MOE_VC126,EST_VC127,MOE_VC127,EST_VC128,MOE_VC128,EST_VC130,MOE_VC130,EST_VC131,MOE_VC131,EST_VC132,MOE_VC132,EST_VC133,MOE_VC133,EST_VC134,MOE_VC134,EST_VC135,MOE_VC135,EST_VC139,MOE_VC139,EST_VC300,MOE_VC300
0400000US37,37,North Carolina,012,Asian alone (400-499),227727,4278,47.8,0.8,52.2,0.8,6.8,0.5,18.2,0.7,10.4,0.6,19.3,0.9,19.0,0.8,12.4,0.6,7.8,0.6,4.0,0.6,2.2,0.4,32.6,0.5,56852,2357,49.9,2.3,50.1,2.3,170875,2995,47.1,0.8,52.9,0.8,67652,2377,48.1,1.7,51.9,1.7,89219,2448,46.9,1.2,53.1,1.2,14004,1401,43.9,3.9,56.1,3.9,147086,2877,16.5,1.7,12.9,1.4,18.3,1.8,26.4,2.0,25.9,1.8,83.5,1.7,85.3,2.0,81.9,2.2,52.3,2.2,56.6,3.2,48.6,2.5,71923,1946,62579,3577
0400000US37,37,North Carolina,070,Some other race alone,255939,15642,54.3,1.6,45.7,1.6,11.5,1.2,28.6,1.5,12.0,1.0,18.8,1.6,18.2,1.4,6.6,0.9,3.0,0.6,1.0,0.3,0.3,0.2,23.8,0.8,102507,7880,51.1,2.6,48.9,2.6,153432,9581,56.4,1.8,43.6,1.8,78992,6075,56.2,2.8,43.8,2.8,71162,5671,57.2,2.5,42.8,2.5,3278,919,45.9,12.9,54.1,12.9,122602,7902,53.7,3.6,23.2,2.7,16.4,2.4,5.2,1.2,1.5,0.6,46.3,3.6,43.1,4.5,50.3,4.3,6.7,1.3,4.1,1.4,9.9,2.3,65693,5273,33194,1793
0400000US38,38,North Dakota,002,White alone,626192,1217,50.9,0.1,49.1,0.1,6.1,0.1,14.4,0.1,12.1,0.1,13.8,0.1,11.0,0.1,13.7,0.1,13.4,0.1,7.7,0.1,7.9,0.1,38.2,0.4,127962,679,51.6,0.4,48.4,0.4,498230,843,50.7,0.1,49.3,0.1,162218,1133,53.4,0.3,46.6,0.3,238561,815,51.6,0.2,48.4,0.2,97451,245,44.0,0.1,56.0,0.1,422546,1026,7.6,0.4,28.3,0.9,35.9,1.0,20.1,0.9,8.2,0.6,92.4,0.4,91.8,0.6,93.0,0.5,28.2,1.1,26.3,1.3,30.2,1.2,142004,1012,55230,1235
0400000US39,39,Ohio,002,White alone,9547022,7437,49.0,0.1,51.0,0.1,5.4,0.1,16.0,0.1,9.1,0.1,12.1,0.1,12.4,0.1,14.9,0.1,14.0,0.1,8.6,0.1,7.4,0.1,41.2,0.1,2051908,4815,51.3,0.1,48.7,0.1,7495114,4749,48.4,0.1,51.6,0.1,2027311,3778,50.5,0.1,49.5,0.1,3939589,3283,49.3,0.1,50.7,0.1,1528214,1406,43.1,0.1,56.9,0.1,6623054,4299,10.2,0.2,35.6,0.3,28.3,0.2,16.6,0.2,9.3,0.2,89.8,0.2,89.4,0.2,90.2,0.2,25.9,0.3,26.5,0.3,25.4,0.4,2186871,4820,50421,287
0400000US39,39,Ohio,004,Black or African American alone,1413110,9120,47.6,0.2,52.4,0.2,7.4,0.2,19.9,0.3,12.0,0.2,13.4,0.2,12.3,0.2,13.5,0.2,11.3,0.1,5.7,0.1,4.6,0.1,32.9,0.3,385629,5987,50.7,0.5,49.3,0.5,1027481,5330,46.4,0.2,53.6,0.2,358413,4216,48.4,0.5,51.6,0.5,523648,3795,47.0,0.3,53.0,0.3,145420,1647,39.5,0.7,60.5,0.7,858244,5244,17.5,0.6,31.1,0.7,36.0,0.7,9.8,0.5,5.6,0.5,82.5,0.6,80.6,0.9,84.1,0.8,15.4,0.7,13.0,0.9,17.3,0.9,366312,3693,26016,641
0400000US39,39,Ohio,012,Asian alone (400-499),200878,4341,47.8,1.0,52.2,1.0,6.1,0.6,15.9,1.1,12.0,0.9,19.8,1.0,16.8,0.8,11.8,0.7,9.3,0.7,5.7,0.6,2.6,0.4,32.9,0.5,44232,2909,46.9,3.3,53.1,3.3,156646,2711,48.0,0.9,52.0,0.9,63922,2172,48.5,1.7,51.5,1.7,76097,2339,47.3,1.3,52.7,1.3,16627,1309,49.2,3.8,50.8,3.8,132455,2876,11.7,1.8,13.9,1.6,13.5,1.5,28.6,2.2,32.3,2.2,88.3,1.8,90.2,2.0,86.6,2.1,60.9,2.5,68.0,3.4,54.6,2.8,60974,2221,63428,5308
0400000US39,39,Ohio,070,Some other race alone,91448,6750,52.9,2.6,47.1,2.6,9.6,1.6,24.0,3.2,12.9,1.9,19.2,2.3,13.5,1.8,12.1,1.6,5.9,1.0,1.9,0.7,1.0,0.4,26.6,1.5,30674,3788,48.0,4.8,52.0,4.8,60774,5022,55.4,2.9,44.6,2.9,29411,3397,55.1,4.8,44.9,4.8,28772,2949,56.6,3.3,43.4,3.3,2591,760,45.5,9.5,54.5,9.5,48945,4202,30.3,4.1,28.5,3.1,24.2,3.3,9.7,2.5,7.2,2.3,69.7,4.1,65.2,5.3,75.2,4.8,17.0,3.5,15.0,4.0,19.4,4.1,23700,2760,31364,4125
0400000US40,40,Oklahoma,002,White alone,2805612,8499,49.4,0.1,50.6,0.1,5.9,0.1,15.7,0.1,9.4,0.1,13.2,0.1,12.2,0.1,13.9,0.1,13.3,0.1,9.1,0.1,7.3,0.1,39.8,0.2,605360,4237,51.5,0.3,48.5,0.3,2200252,5185,48.8,0.1,51.2,0.1,635520,3870,51.0,0.2,49.0,0.2,1104765,2611,49.6,0.1,50.4,0.1,459967,961,44.1,0.1,55.9,0.1,1936370,4324,12.2,0.3,31.6,0.5,30.9,0.4,16.9,0.4,8.4,0.3,87.8,0.3,87.2,0.4,88.4,0.4,25.3,0.4,25.2,0.5,25.4,0.6,641587,3384,47052,521
0400000US40,40,Oklahoma,004,Black or African American alone,272820,4079,50.1,0.7,49.9,0.7,7.0,0.4,19.8,0.6,12.4,0.7,15.1,0.6,12.7,0.6,13.1,0.6,10.9,0.4,5.3,0.3,3.7,0.3,32.1,0.4,73062,2587,50.7,1.7,49.3,1.7,199758,2548,49.8,0.7,50.2,0.7,74967,2316,52.3,1.3,47.7,1.3,100195,2208,49.8,1.0,50.2,1.0,24596,1111,42.3,2.1,57.7,2.1,165969,2423,11.1,1.0,35.0,2.0,36.8,1.7,11.3,1.1,5.8,0.9,88.9,1.0,88.4,1.3,89.4,1.6,17.1,1.5,14.6,1.8,19.5,1.9,68353,1850,30005,1596
0400000US40,40,Oklahoma,006,"American Indian and Alaska Native alone (300, A01-Z99)",278028,6128,49.5,0.7,50.5,0.7,8.5,0.4,23.1,0.6,11.8,0.6,12.8,0.5,12.8,0.5,12.5,0.6,9.8,0.4,5.7,0.4,3.0,0.3,30.0,0.5,87831,3041,50.7,1.4,49.3,1.4,190197,4046,48.9,0.8,51.1,0.8,68571,2226,51.8,1.6,48.2,1.6,97646,2791,47.8,1.1,52.2,1.1,23980,1105,44.6,2.3,55.4,2.3,157272,3555,15.8,1.0,34.1,1.4,34.2,1.3,10.9,0.9,5.0,0.7,84.2,1.0,82.6,1.4,85.8,1.3,15.9,1.0,13.9,1.2,17.7,1.6,68629,2564,36095,1797
0400000US40,40,Oklahoma,012,Asian alone (400-499),70527,2386,48.0,1.5,52.0,1.5,6.2,1.0,17.1,1.3,13.3,1.3,17.6,1.6,17.1,1.4,13.4,1.3,8.0,0.7,4.4,0.9,2.9,0.8,32.1,1.3,16403,1166,50.2,4.1,49.8,4.1,54124,1773,47.3,1.4,52.7,1.4,21812,1418,53.2,2.8,46.8,2.8,27178,1337,45.0,2.2,55.0,2.2,5134,494,34.3,4.1,65.7,4.1,44726,1508,17.3,2.6,23.2,2.6,19.6,2.9,22.7,2.3,17.1,2.7,82.7,2.6,87.1,3.0,79.1,3.8,39.9,3.2,45.9,4.9,34.9,3.8,22060,1120,52366,3790
0400000US40,40,Oklahoma,070,Some other race alone,89408,6788,53.8,2.0,46.2,2.0,9.9,1.5,22.9,1.6,13.0,1.6,19.4,2.4,15.1,1.7,11.5,1.5,5.4,1.0,1.9,0.6,0.9,0.4,27.4,0.9,29387,2939,49.7,3.8,50.3,3.8,60021,4688,55.9,2.1,44.1,2.1,28919,3376,55.0,3.5,45.0,3.5,28633,2557,56.5,3.2,43.5,3.2,2469,681,58.6,12.4,41.4,12.4,48420,3863,51.2,3.8,25.6,2.8,16.6,2.4,4.7,1.4,2.0,1.1,48.8,3.8,48.4,5.3,49.4,4.8,6.7,1.9,5.5,2.2,8.2,2.7,23550,2221,34549,2641
0400000US41,41,Oregon,002,White alone,3321591,11013,49.3,0.1,50.7,0.1,5.4,0.1,15.0,0.1,8.9,0.1,13.2,0.1,12.7,0.1,13.7,0.1,14.7,0.1,9.3,0.1,7.2,0.1,41.0,0.2,675090,5594,51.4,0.3,48.6,0.3,2646501,7178,48.8,0.1,51.2,0.1,734086,4776,50.3,0.3,49.7,0.3,1365683,4173,49.5,0.1,50.5,0.1,546732,1329,45.1,0.1,54.9,0.1,2350319,5696,8.7,0.4,25.3,0.4,35.5,0.5,19.0,0.4,11.5,0.3,91.3,0.4,90.4,0.5,92.2,0.4,30.5,0.5,30.9,0.6,30.1,0.6,762206,4596,50134,686
0400000US41,41,Oregon,004,Black or African American alone,69719,3737,54.5,2.1,45.5,2.1,7.4,1.5,20.1,2.3,13.5,1.7,16.5,1.8,12.3,1.8,13.1,1.7,9.2,1.1,4.4,0.8,3.3,0.7,30.4,2.3,19227,2489,54.1,4.9,45.9,4.9,50492,1983,54.7,1.9,45.3,1.9,20968,1598,55.0,4.0,45.0,4.0,24142,1315,55.6,3.1,44.4,3.1,5382,634,49.6,6.5,50.4,6.5,41050,1819,11.1,2.5,25.2,4.2,41.1,5.1,14.3,3.1,8.2,2.4,88.9,2.5,90.2,3.2,87.2,4.0,22.5,4.1,21.0,5.6,24.4,5.7,16689,1345,27054,9493
0400000US41,41,Oregon,012,Asian alone (400-499),149455,4172,45.3,1.1,54.7,1.1,4.3,0.7,16.3,1.1,11.8,1.0,16.0,1.0,18.8,0.9,13.9,0.8,9.8,0.6,5.2,0.6,3.7,0.4,36.1,0.8,30879,2538,45.9,2.8,54.1,2.8,118576,2714,45.1,1.0,54.9,1.0,41585,2002,48.8,2.2,51.2,2.2,63596,1938,43.4,1.3,56.6,1.3,13395,791,41.5,2.9,58.5,2.9,100881,2280,12.9,1.8,16.6,2.5,24.2,2.2,26.3,2.2,20.1,2.0,87.1,1.8,90.1,2.0,84.8,2.2,46.4,2.8,49.5,4.0,44.0,3.1,47906,1717,60965,4202
0400000US41,41,Oregon,070,Some other race alone,138756,10034,55.0,1.9,45.0,1.9,11.4,1.2,24.6,1.7,11.5,1.5,20.3,2.0,15.4,1.9,10.6,1.5,4.0,0.9,1.3,0.4,1.0,0.5,26.1,1.0,49964,4715,52.5,2.8,47.5,2.8,88792,6812,56.4,2.3,43.6,2.3,44034,4482,60.7,3.6,39.3,3.6,41656,4186,53.3,2.9,46.7,2.9,3102,1046,37.2,8.8,62.8,8.8,72862,5571,46.3,4.8,25.6,3.4,18.3,2.8,6.7,1.9,3.1,1.1,53.7,4.8,52.9,6.6,54.7,5.3,9.8,2.3,9.1,3.2,10.6,3.0,35290,3813,36603,3873
0400000US42,42,Pennsylvania,002,White alone,10456819,12163,48.9,0.1,51.1,0.1,5.0,0.1,14.7,0.1,9.2,0.1,11.8,0.1,12.0,0.1,15.2,0.1,14.3,0.1,9.1,0.1,8.6,0.1,42.9,0.1,2062291,6226,51.3,0.1,48.7,0.1,8394528,7982,48.3,0.1,51.7,0.1,2201483,5172,50.5,0.1,49.5,0.1,4339925,5534,49.5,0.1,50.5,0.1,1853120,2251,42.8,0.1,57.2,0.1,7428183,7591,9.7,0.2,37.6,0.2,23.9,0.2,17.8,0.2,11.0,0.2,90.3,0.2,89.9,0.2,90.7,0.2,28.8,0.3,29.4,0.3,28.2,0.3,2366880,6658,54371,424
0400000US42,42,Pennsylvania,004,Black or African American alone,1400003,11914,47.9,0.3,52.1,0.3,7.2,0.2,19.3,0.3,12.7,0.2,13.8,0.2,12.9,0.3,13.4,0.2,10.6,0.2,5.6,0.1,4.4,0.1,32.8,0.3,371105,6754,50.9,0.6,49.1,0.6,1028898,7109,46.9,0.3,53.1,0.3,371065,4859,50.1,0.6,49.9,0.6,517269,4583,47.0,0.4,53.0,0.4,140564,1573,37.8,0.7,62.2,0.7,850400,5739,16.0,0.7,37.5,0.8,30.9,0.9,9.6,0.5,6.2,0.4,84.0,0.7,82.2,0.9,85.6,0.9,15.7,0.7,13.9,0.9,17.3,0.9,371345,4281,31074,524
0400000US42,42,Pennsylvania,012,Asian alone (400-499),368996,5227,47.9,0.5,52.1,0.5,6.0,0.4,16.9,0.5,12.3,0.6,18.6,0.7,16.2,0.4,13.1,0.5,9.4,0.4,4.7,0.3,2.8,0.3,32.8,0.4,84351,3125,49.0,1.7,51.0,1.7,284645,3190,47.6,0.5,52.4,0.5,114121,2671,48.3,1.0,51.7,1.0,142630,2126,47.4,0.6,52.6,0.6,27894,1293,45.7,2.1,54.3,2.1,239181,2941,18.6,1.5,14.2,1.5,13.6,1.0,24.5,1.5,29.1,1.7,81.4,1.5,82.8,1.9,80.2,1.7,53.7,2.0,56.7,2.4,50.9,2.2,114056,2275,63378,3823
0400000US42,42,Pennsylvania,070,Some other race alone,245676,11949,51.0,1.3,49.0,1.3,9.2,1.0,24.3,1.3,14.0,1.0,16.9,1.3,15.3,1.0,10.8,0.8,5.6,0.7,2.5,0.5,1.4,0.3,26.1,0.7,82302,5991,51.1,2.7,48.9,2.7,163374,7317,51.0,1.6,49.0,1.6,75814,4491,54.0,2.4,46.0,2.4,78026,4268,49.3,2.1,50.7,2.1,9534,1571,41.0,6.9,59.0,6.9,129014,6086,39.7,2.6,32.0,2.5,20.1,2.2,5.3,0.9,2.9,0.9,60.3,2.6,57.1,3.8,63.6,3.5,8.2,1.3,6.3,1.6,10.2,1.8,69062,3719,27549,1440
0400000US44,44,Rhode Island,002,White alone,857897,6212,47.9,0.2,52.1,0.2,4.7,0.1,13.9,0.2,10.6,0.2,11.6,0.2,12.0,0.2,15.7,0.1,14.2,0.1,8.8,0.1,8.4,0.1,43.0,0.3,159246,2787,51.1,0.7,48.9,0.7,698651,4480,47.2,0.2,52.8,0.2,191012,2906,49.3,0.5,50.7,0.5,359791,2417,48.4,0.2,51.6,0.2,147848,825,41.7,0.2,58.3,0.2,607430,3855,11.6,0.7,28.1,1.2,27.2,1.0,19.6,0.8,13.5,0.7,88.4,0.7,87.8,1.0,88.9,0.7,33.1,1.0,33.5,1.4,32.8,1.2,203180,2181,58234,1822
0400000US44,44,Rhode Island,004,Black or African American alone,67840,4989,49.8,2.1,50.2,2.1,8.3,1.4,19.9,1.8,13.3,1.8,17.2,2.1,13.6,1.9,12.4,1.3,8.8,1.1,3.3,0.6,3.2,0.8,30.1,0.9,19119,2454,53.3,4.7,46.7,4.7,48721,3444,48.4,2.5,51.6,2.5,20707,2062,49.9,4.6,50.1,4.6,23599,1995,48.9,2.7,51.1,2.7,4415,612,38.1,5.8,61.9,5.8,39687,3006,24.1,4.1,25.6,4.5,31.6,4.0,12.9,2.8,5.7,2.1,75.9,4.1,76.8,6.1,75.1,4.6,18.7,3.6,19.1,5.0,18.3,4.3,18739,1533,34591,5736
0400000US45,45,South Carolina,002,White alone,3165844,8016,49.2,0.1,50.8,0.1,5.4,0.1,15.0,0.1,9.5,0.1,12.2,0.1,12.7,0.1,14.1,0.1,13.8,0.1,10.2,0.1,7.0,0.1,41.4,0.2,645881,4202,51.5,0.3,48.5,0.3,2519963,4939,48.6,0.1,51.4,0.1,687113,3813,50.7,0.2,49.3,0.2,1287922,3363,49.0,0.1,51.0,0.1,544928,1043,44.8,0.1,55.2,0.1,2219562,4361,12.3,0.4,28.0,0.4,30.6,0.5,18.6,0.5,10.4,0.4,87.7,0.4,86.8,0.5,88.4,0.4,29.1,0.6,29.9,0.7,28.3,0.7,727468,3195,50111,665
0400000US45,45,South Carolina,004,Black or African American alone,1307087,6873,46.8,0.2,53.2,0.2,6.8,0.2,19.3,0.2,12.0,0.2,13.1,0.3,12.5,0.3,13.7,0.2,12.0,0.1,6.5,0.1,4.1,0.1,33.8,0.2,341381,5096,50.5,0.7,49.5,0.7,965706,3988,45.6,0.2,54.4,0.2,328296,3383,47.8,0.6,52.2,0.6,499160,3552,45.8,0.3,54.2,0.3,138250,872,39.5,0.4,60.5,0.4,808475,3741,21.1,0.8,35.3,0.9,29.3,0.9,8.9,0.5,5.4,0.5,78.9,0.8,76.3,1.0,81.0,1.0,14.3,0.7,11.6,1.0,16.5,0.9,345342,3409,29043,1018
0400000US45,45,South Carolina,070,Some other race alone,79046,7125,58.0,3.0,42.0,3.0,11.6,2.2,21.3,2.7,14.5,2.2,23.5,3.0,17.3,2.4,6.3,1.6,3.1,0.9,2.1,1.0,0.3,0.3,25.9,1.4,26024,3704,52.9,5.9,47.1,5.9,53022,4750,60.5,3.3,39.5,3.3,30022,3697,61.8,4.5,38.2,4.5,21077,2374,60.5,5.9,39.5,5.9,1923,837,40.1,15.2,59.9,15.2,41570,3808,44.4,5.7,25.8,5.0,17.9,3.7,8.5,3.3,3.5,1.7,55.6,5.7,51.7,6.8,61.8,7.2,12.0,3.9,10.6,3.9,14.3,6.2,18796,2544,41259,9801
0400000US46,46,South Dakota,002,White alone,711562,2706,50.1,0.2,49.9,0.2,6.2,0.1,15.8,0.1,9.7,0.1,12.8,0.1,11.1,0.1,14.1,0.1,13.9,0.1,8.2,0.1,8.1,0.1,40.0,0.3,156745,1240,51.9,0.6,48.1,0.6,554817,1922,49.6,0.1,50.4,0.1,160126,1415,51.3,0.4,48.7,0.4,278409,949,50.7,0.2,49.3,0.2,116282,405,44.5,0.2,55.5,0.2,485680,1447,7.8,0.5,32.9,0.9,31.6,1.0,19.4,0.7,8.3,0.7,92.2,0.5,91.1,0.7,93.3,0.6,27.7,1.0,26.7,1.2,28.7,1.2,157150,1627,50479,976
0400000US46,46,South Dakota,006,"American Indian and Alaska Native alone (300, A01-Z99)",73305,2504,48.6,1.4,51.4,1.4,11.3,0.9,26.9,1.0,12.6,1.5,14.9,1.4,12.6,1.1,9.3,0.9,7.4,0.6,3.6,0.6,1.4,0.4,24.5,0.9,28004,1532,49.5,2.1,50.5,2.1,45301,1485,48.0,1.7,52.0,1.7,20168,1311,49.9,3.1,50.1,3.1,21424,905,46.5,2.7,53.5,2.7,3709,485,46.5,6.3,53.5,6.3,36082,1513,22.0,2.7,33.8,3.1,34.7,3.0,5.5,1.3,3.9,1.5,78.0,2.7,77.2,4.2,78.6,3.3,9.4,1.8,7.3,2.2,11.3,2.5,19346,1143,25846,2700
0400000US47,47,Tennessee,002,White alone,5036564,9580,49.0,0.1,51.0,0.1,5.5,0.1,15.8,0.1,9.0,0.1,12.5,0.1,13.1,0.1,14.5,0.1,13.5,0.1,9.3,0.1,6.8,0.1,40.6,0.2,1074436,4758,51.3,0.3,48.7,0.3,3962128,5966,48.4,0.1,51.6,0.1,1083539,4487,50.1,0.2,49.9,0.2,2069143,4438,49.2,0.1,50.8,0.1,809446,1353,44.0,0.1,56.0,0.1,3506573,5718,14.0,0.3,33.4,0.4,27.3,0.4,16.5,0.3,8.9,0.2,86.0,0.3,85.2,0.4,86.8,0.4,25.4,0.3,25.6,0.5,25.1,0.4,1179569,4519,45923,559
0400000US47,47,Tennessee,004,Black or African American alone,1091759,6706,47.1,0.3,52.9,0.3,7.5,0.2,20.0,0.2,12.4,0.3,14.3,0.2,12.9,0.2,13.3,0.2,11.1,0.2,5.1,0.1,3.4,0.1,31.9,0.3,300561,4076,50.5,0.7,49.5,0.7,791198,4245,45.8,0.2,54.2,0.2,292010,3840,48.4,0.5,51.6,0.5,406145,3080,45.7,0.4,54.3,0.4,93043,1745,38.3,1.0,61.7,1.0,655791,3623,17.5,0.8,33.6,1.1,31.8,1.0,11.3,0.7,5.8,0.5,82.5,0.8,81.1,1.2,83.7,0.9,17.1,0.9,14.7,1.1,19.0,1.1,300547,3475,30474,646
0400000US47,47,Tennessee,012,Asian alone (400-499),96086,3063,46.5,1.4,53.5,1.4,6.1,0.8,17.8,1.3,9.0,0.9,19.5,1.6,20.1,1.6,11.9,1.5,7.7,0.9,5.7,1.1,2.2,0.7,33.7,0.7,22928,1767,47.0,3.9,53.0,3.9,73158,2191,46.4,1.2,53.6,1.2,27405,1615,48.2,3.0,51.8,3.0,38108,1812,46.0,1.9,54.0,1.9,7645,1001,41.6,4.0,58.4,4.0,64480,2119,14.1,2.4,16.9,2.2,18.9,2.7,23.3,3.1,26.7,3.2,85.9,2.4,90.6,2.3,81.9,3.1,50.0,3.5,58.0,4.6,43.3,4.0,29631,1487,62330,5768
0400000US47,47,Tennessee,070,Some other race alone,93258,9911,54.0,2.3,46.0,2.3,14.3,1.8,21.3,2.1,11.0,1.9,25.0,2.5,15.5,1.8,7.8,1.5,2.7,0.9,2.0,0.9,0.6,0.4,26.3,1.1,33159,4945,52.2,4.5,47.8,4.5,60099,5963,55.0,2.5,45.0,2.5,33498,3651,56.0,3.3,44.0,3.3,24192,3221,53.7,4.4,46.3,4.4,2409,879,54.8,10.3,45.2,10.3,49885,5579,39.9,4.1,32.2,4.7,15.5,3.7,8.7,2.9,3.8,1.8,60.1,4.1,61.7,4.7,58.2,6.4,12.5,3.5,10.2,3.6,15.3,6.0,25582,3217,33463,4674
0400000US48,48,Texas,002,White alone,19546170,48902,49.8,0.1,50.2,0.1,7.2,0.1,18.6,0.1,9.9,0.1,14.0,0.1,13.3,0.1,13.4,0.1,11.3,0.1,7.0,0.1,5.2,0.1,35.2,0.1,5043265,21174,51.2,0.2,48.8,0.2,14502905,32700,49.3,0.1,50.7,0.1,4682239,19296,51.1,0.1,48.9,0.1,7429180,18188,49.7,0.1,50.3,0.1,2391486,5524,44.4,0.1,55.6,0.1,12566630,26604,17.7,0.2,25.1,0.2,29.6,0.2,18.5,0.2,9.1,0.1,82.3,0.2,81.9,0.3,82.7,0.2,27.5,0.2,28.1,0.3,27.1,0.3,4756279,19055,53501,456
0400000US48,48,Texas,004,Black or African American alone,3099425,15541,48.3,0.2,51.7,0.2,7.5,0.2,20.2,0.2,11.6,0.2,14.9,0.2,14.0,0.1,13.6,0.2,10.2,0.1,4.7,0.1,3.1,0.1,32.1,0.2,858548,11093,51.1,0.4,48.9,0.4,2240877,7858,47.2,0.2,52.8,0.2,823425,6488,49.2,0.4,50.8,0.4,1173763,5696,47.2,0.3,52.8,0.3,243689,2365,40.4,0.5,59.6,0.5,1880686,7376,13.2,0.4,29.9,0.7,36.2,0.7,14.0,0.5,6.7,0.3,86.8,0.4,85.9,0.6,87.5,0.5,20.7,0.7,18.6,0.8,22.5,0.9,850572,6744,37018,582
0400000US48,48,Texas,006,"American Indian and Alaska Native alone (300, A01-Z99)",126041,8463,53.1,1.9,46.9,1.9,5.0,1.1,20.6,2.1,10.2,1.9,13.3,1.6,14.0,1.4,17.0,1.6,10.9,1.4,5.7,0.9,3.3,0.7,35.6,1.7,32275,4221,48.0,3.7,52.0,3.7,93766,6163,54.8,2.3,45.2,2.3,29685,4109,59.7,4.4,40.3,4.4,52832,3184,52.2,2.9,47.8,2.9,11249,1479,54.3,6.6,45.7,6.6,80893,4628,24.3,2.6,27.2,2.7,33.1,2.5,9.6,1.6,5.8,1.1,75.7,2.6,74.3,3.2,77.2,3.0,15.4,1.9,13.8,2.7,17.2,2.8,29977,3035,43389,3358
0400000US48,48,Texas,012,Asian alone (400-499),1052002,8660,48.7,0.3,51.3,0.3,6.5,0.2,17.5,0.3,9.3,0.3,17.8,0.4,18.1,0.3,13.4,0.3,9.8,0.2,5.0,0.2,2.5,0.2,34.4,0.2,252450,5736,50.7,1.0,49.3,1.0,799552,5053,48.0,0.3,52.0,0.3,285592,4408,49.5,0.6,50.5,0.6,435084,3840,47.4,0.4,52.6,0.4,78876,2263,46.0,1.0,54.0,1.0,701290,5030,14.0,0.9,13.5,0.9,19.4,0.9,29.5,1.2,23.6,1.0,86.0,0.9,88.7,1.0,83.6,1.1,53.1,1.4,57.6,1.7,49.1,1.6,307760,3863,71469,1262
0400000US48,48,Texas,070,Some other race alone,1599204,48872,51.8,0.6,48.2,0.6,8.7,0.4,22.7,0.6,12.7,0.5,16.5,0.5,15.4,0.4,11.8,0.4,7.2,0.4,3.2,0.2,1.9,0.2,28.5,0.4,501456,21065,50.7,1.2,49.3,1.2,1097748,32382,52.3,0.7,47.7,0.7,467267,18023,55.1,1.2,44.9,1.2,549334,17503,51.6,0.8,48.4,0.8,81147,5209,40.7,2.0,59.3,2.0,894191,26000,45.7,1.0,26.1,0.9,19.4,0.8,6.4,0.5,2.4,0.3,54.3,1.0,52.7,1.4,55.9,1.4,8.8,0.6,7.2,0.7,10.5,0.9,431755,16200,37234,928
0400000US49,49,Utah,002,White alone,2514908,10080,50.3,0.1,49.7,0.1,8.6,0.1,21.6,0.1,11.1,0.1,15.5,0.1,12.3,0.1,11.0,0.1,9.6,0.1,5.8,0.1,4.5,0.1,30.7,0.1,760936,5312,51.6,0.2,48.4,0.2,1753972,6340,49.7,0.1,50.3,0.1,668554,3804,50.4,0.2,49.6,0.2,827809,3714,50.2,0.1,49.8,0.1,257609,1033,45.8,0.2,54.2,0.2,1474714,5112,7.1,0.4,23.0,0.6,38.3,0.6,21.1,0.5,10.6,0.4,92.9,0.4,92.6,0.5,93.3,0.4,31.7,0.6,34.5,0.8,28.9,0.7,621515,3930,58880,904
0400000US49,49,Utah,070,Some other race alone,119195,9169,50.2,1.9,49.8,1.9,12.4,1.4,25.2,2.4,13.8,2.0,18.1,1.7,16.0,1.5,7.6,1.0,4.5,0.9,1.8,0.6,0.8,0.4,24.1,1.3,44713,4898,47.5,3.6,52.5,3.6,74482,5840,51.8,2.1,48.2,2.1,37917,3535,53.9,3.2,46.1,3.2,33480,3171,50.3,3.1,49.7,3.1,3085,842,41.4,9.1,58.6,9.1,58087,4308,44.7,5.2,25.1,4.2,22.4,4.1,6.3,1.8,1.6,0.6,55.3,5.2,55.1,6.0,55.6,6.0,7.9,1.8,7.7,2.7,8.0,2.2,32496,3240,33611,4892
